File_Name;Particle_ID;Area_px;Major_Axis_px;Minor_Axis_px;Aspect_Ratio;Solidity;Orientation_deg
ima (17).png;3;156,5;24,1497859954834;12,705653190612793;1,9007118825914258;0,8694444444444445;39,45875930786133
ima (17).png;4;51,0;9,65156078338623;8,506153106689453;1,1346563672591314;0,8095238095238095;102,84415435791016
ima (17).png;6;1239,0;125,8946304321289;19,21953773498535;6,550346432264223;0,5476243093922651;179,50045776367188
ima (2).png;2;1887,0;96,74730682373047;31,459131240844727;3,075333075254136;0,74;17,7810115814209
ima (2).png;3;3021,5;148,062255859375;33,11643981933594;4,470959338235532;0,7064531213467383;13,1636962890625
ima (64).png;3;88,5;16,000391006469727;9,289013862609863;1,7225069574795768;0,8428571428571429;19,145986557006836
